id|persona_id|cargo|fecha|fecha_final|activo|usercreated|usermodified|created_at|updated_at
744|2517|Vehiculos y otros medios de transporte Socio-fundador Cooperativa de Transporte en Barrancabermeja|30/05/1993|NA|1|NA|NA|2010-07-17T05:18:58Z|2010-07-17T05:18:58Z
745|2517|Ingenieria y Servicios de Construccion Socio-fundador Asesores y Constructores|30/01/1994|NA|1|NA|NA|2010-07-17T05:18:58Z|2010-07-17T05:18:58Z
746|2039|Estatal Asesor Gobernación del Cauca|17/03/2008|01/01/2009|1|NA|NA|2010-08-02T02:47:10Z|2010-08-02T02:47:10Z
748|2448|Educacion y Conocimiento Decana Académica Universidad Javeriana|NA|NA|1|NA|NA|2010-08-17T18:09:29Z|2010-08-17T18:09:29Z
749|97|Educacion y Conocimiento Dircetor de Proyectos Especiales Universidad Santiago de Cali|NA|NA|1|NA|NA|2010-08-20T19:04:03Z|2010-08-20T19:04:03Z
750|1803|Estatal Secretaria General Beneficencia de Cundinamarca|01/01/2000|31/12/2003|1|NA|NA|2010-09-02T20:05:07Z|2010-09-02T20:05:07Z
752|251|Estatal Secretario General Personería de Bogotá|01/01/1993|01/01/1995|1|NA|NA|2010-09-14T18:50:36Z|2010-09-14T18:50:36Z
753|251|Estatal Secretario General Abastos de Bogotá|01/01/1990|31/12/1992|1|NA|NA|2010-09-14T18:50:36Z|2010-09-14T18:50:36Z
754|251|Educacion y Conocimiento Asesor Económico Universidad Javeriana|01/01/1984|31/12/1989|1|NA|NA|2010-09-14T18:50:36Z|2010-09-14T18:50:36Z
755|919|Otros Servicios Abogado Schultz Abogados|01/01/1978|31/12/1998|1|NA|NA|2010-09-14T19:03:08Z|2010-09-14T19:03:08Z
756|1220|Otros Servicios Gerente Asociación popular de Vivienda Jeansum Wister|01/01/1998|01/01/2002|1|NA|NA|2010-09-14T19:08:57Z|2010-09-14T19:08:57Z
757|836|Servicios de Salud Médico general Consultorio privado|01/01/1982|31/12/1995|1|NA|NA|2010-09-14T19:18:47Z|2010-09-14T19:18:47Z
758|836|Estatal Jefe Departamento de Medicina Interna Unidad Regional de Salud N° 3 de Magangué|01/01/1982|31/12/1982|1|NA|NA|2010-09-14T19:18:47Z|2010-09-14T19:18:47Z
759|836|Estatal Jefe de Atención Médica Unidad Regional de Salud N° 3 de Magangué|01/01/1983|31/12/1987|1|NA|NA|2010-09-14T19:18:47Z|2010-09-14T19:18:47Z
760|836|Estatal Secretario privado ad honorem Gobernación de Bolívar|01/01/1998|31/12/1998|1|NA|NA|2010-09-14T19:18:47Z|2010-09-14T19:18:47Z
761|793|Otros Servicios Asesora jurídica Intertug|01/01/1994|31/12/1996|1|NA|NA|2010-09-14T19:23:09Z|2010-09-14T19:23:09Z
762|1239|Estatal Juez Rama Judicial|01/01/1980|31/12/1980|1|NA|NA|2010-09-14T19:32:56Z|2010-09-14T19:32:56Z
763|1239|Estatal Asesor Jurídico Contraloría General de la República|01/01/1981|31/12/1981|1|NA|NA|2010-09-14T19:32:56Z|2010-09-14T19:32:56Z
764|1239|Estatal Ministerio de Trabajo Coordinador|01/01/1982|31/12/1982|1|NA|NA|2010-09-14T19:32:56Z|2010-09-14T19:32:56Z
765|1239|Estatal Secretario de gobierno Gobernación de Cesar|01/01/1993|31/12/1994|1|NA|NA|2010-09-14T19:32:56Z|2010-09-14T19:32:56Z
766|722|Estatal Jefe Planta Central de Betania Electrohuila|01/01/1987|31/12/1991|1|NA|NA|2010-09-14T19:47:52Z|2010-09-14T19:47:52Z
767|722|Estatal Central Hidroeléctrica de Huila CHB Jefe planeación operación y mantenimiento electromecánico|01/01/1981|01/01/1987|1|NA|NA|2010-09-14T19:47:52Z|2010-09-14T19:47:52Z
768|722|Estatal Electrohuila Ingeniero Unidad proyecto central hidroeléctrica Betania|01/01/1979|01/01/1981|1|NA|NA|2010-09-14T19:47:52Z|2010-09-14T19:47:52Z
769|722|Estatal Ingeniero diseño trolebus. Mantenimiento Red Empresa Distrital de Transporte Urbano de Bogotá EDTU|01/01/1974|01/01/1979|1|NA|NA|2010-09-14T19:47:52Z|2010-09-14T19:47:52Z
770|707|Estatal Asesora Jurídica Industria Licorera de Nariño|01/01/1990|31/12/1991|1|NA|NA|2010-09-14T20:02:03Z|2010-09-14T20:02:03Z
771|707|Estatal Directora Jurídica Administrativa proyecto de ampliación Industria Licorera de Nariño|01/01/1990|31/12/1991|1|NA|NA|2010-09-14T20:02:03Z|2010-09-14T20:02:03Z
878|1785|Estatal Jefe de Archivo Antioquia|01/11/1984|24/10/1986|1|NA|NA|2011-05-04T16:12:41Z|2011-05-04T16:12:41Z
773|516|Estatal Alcalde Alcaldía de Frontino Antioquia|01/01/1980|31/12/1986|1|NA|NA|2010-09-14T20:31:57Z|2010-09-14T20:32:37Z
774|485|Estatal Gerente Metrosalud|01/01/1997|31/12/1999|1|NA|NA|2010-09-14T20:40:45Z|2010-09-14T20:40:45Z
775|485|Estatal Secretario de Salud Municipio de Medellín|01/01/1996|01/01/1997|1|NA|NA|2010-09-14T20:40:45Z|2010-09-14T20:40:45Z
776|485|Estatal Gerente Hospital General de Medellín|01/01/1992|31/12/1996|1|NA|NA|2010-09-14T20:40:45Z|2010-09-14T20:40:45Z
777|454|Estatal Gerente Acueducto y Alcantarillado Emcali|01/01/1983|31/12/1984|1|NA|NA|2010-09-14T20:51:11Z|2010-09-14T20:51:11Z
778|454|Estatal Jefe Departamento de Alcantarillado Emcali|01/01/1981|01/01/1983|1|NA|NA|2010-09-14T20:51:11Z|2010-09-14T20:51:11Z
779|454|Estatal Jefe Sección Alcantarillado Emcali|01/01/1979|01/01/1981|1|NA|NA|2010-09-14T20:51:11Z|2010-09-14T20:51:11Z
780|2842|Estatal Secretario de gobierno Municipio de Cúcuta|01/01/1980|31/12/1981|1|NA|NA|2010-09-14T20:56:58Z|2010-09-14T20:56:58Z
781|2842|Estatal Asesor Instituto de Crédito Territorial|01/01/1978|31/12/1978|1|NA|NA|2010-09-14T20:56:58Z|2010-09-14T20:56:58Z
782|452|Estatal Contralor Contraloría de Bogotá|01/01/1998|31/12/2000|1|NA|NA|2010-09-14T21:01:27Z|2010-09-14T21:01:27Z
783|452|Estatal Gerente Administrativo ISS Bogotá Cundinamarca|01/01/1994|31/12/1996|1|NA|NA|2010-09-14T21:01:27Z|2010-09-14T21:01:27Z
784|452|Estatal Gerente Regional Caprecom|01/01/1992|01/01/1994|1|NA|NA|2010-09-14T21:01:27Z|2010-09-14T21:01:27Z
785|452|Estatal Jefe de Unidad Jurisdicción Coactiva Contraloría de Bogotá|01/01/1992|31/12/1992|1|NA|NA|2010-09-14T21:01:27Z|2010-09-14T21:01:27Z
786|452|Estatal Profesional especializado XII C Contraloría de Bogotá|01/01/1991|31/12/1991|1|NA|NA|2010-09-14T21:01:27Z|2010-09-14T21:01:27Z
787|452|Estatal Jefe Unidad División de Juicios Fiscales Contraloría de Bogotá|01/01/1991|31/12/1991|1|NA|NA|2010-09-14T21:01:27Z|2010-09-14T21:01:27Z
788|1030|Estatal Gerente Invisan|01/01/1994|31/12/1994|1|NA|NA|2010-09-14T21:06:09Z|2010-09-14T21:06:09Z
789|1030|Estatal Secretario de Educación Departamento del Magdalena|01/01/1993|01/01/1994|1|NA|NA|2010-09-14T21:06:09Z|2010-09-14T21:06:09Z
790|1030|Otros Servicios Secretario general Gran Abastos|01/01/1992|01/01/1993|1|NA|NA|2010-09-14T21:06:09Z|2010-09-14T21:06:09Z
791|366|Estatal Secretario de Hacienda Gobernación del Meta|01/01/1982|01/01/1983|1|NA|NA|2010-09-14T21:32:34Z|2010-09-14T21:32:34Z
792|366|Estatal Ingeniero Ministerio de Obras Públicas|01/01/1978|01/01/1982|1|NA|NA|2010-09-14T21:32:34Z|2010-09-14T21:32:34Z
793|366|Estatal Ingeniero Jefe de Distrito Gobernación del Meta|01/01/1977|01/01/1978|1|NA|NA|2010-09-14T21:32:34Z|2010-09-14T21:32:34Z
794|366|Otros Servicios Administrador Cesar Echeverry y Cia.|01/01/1995|01/01/1997|1|NA|NA|2010-09-14T21:33:27Z|2010-09-14T21:33:27Z
795|431|Ingenieria y Servicios de Construccion Gerente general Computadores Compatibles Ltda.|01/01/1987|31/12/1998|1|NA|NA|2010-09-14T21:47:03Z|2010-09-14T21:47:03Z
796|498|Estatal Jefe de Sección Contraloría Municipal de Bucaramanga|01/01/1991|31/12/1991|1|NA|NA|2010-09-14T21:51:33Z|2010-09-14T21:51:33Z
797|498|Estatal Auxiliar Contraloría Departamental de Santander|01/01/1980|31/12/1982|1|NA|NA|2010-09-14T21:51:33Z|2010-09-14T21:51:33Z
798|498|Estatal Auxiliar Servicio de Salud de Santander|31/12/1982|01/01/1986|1|NA|NA|2010-09-14T21:51:33Z|2010-09-14T21:51:33Z
799|576|Otros Servicios Docente de juzgamiento Coldeportes Antioquia|01/01/1986|31/12/1994|1|NA|NA|2010-09-14T21:58:13Z|2010-09-14T21:58:13Z
800|576|Otros Servicios Gerente Deportivas JMG|01/01/1991|01/01/2000|1|NA|NA|2010-09-14T21:58:13Z|2010-09-14T21:58:13Z
801|576|Otros Servicios Juez profesional e internacional Dimayor y FIFA|01/01/1980|31/12/1996|1|NA|NA|2010-09-14T21:58:13Z|2010-09-14T21:58:13Z
802|646|Otros Servicios Coordinador de prestaciones sociales Entidades varias|01/01/1979|01/01/1982|1|NA|NA|2010-09-15T16:49:25Z|2010-09-15T16:49:25Z
803|646|Estatal Auditor Empresas Públicas de Medellín|01/01/1978|01/01/1979|1|NA|NA|2010-09-15T16:49:25Z|2010-09-15T16:49:25Z
804|646|Estatal Contraloría Revisor de documentos|01/01/1972|01/01/1978|1|NA|NA|2010-09-15T16:49:25Z|2010-09-15T16:49:25Z
805|181|Estatal Inspector Dirección de Tránsito de Santander|01/01/1985|31/12/1986|1|NA|NA|2010-09-15T18:35:50Z|2010-09-15T18:35:50Z
611|1750|Otros Servicios Asesor LUISE ACCESORIOS Y BOMBAS|14/01/1993|16/12/2013|1|NA|NA|2010-02-17T15:36:06Z|2013-12-16T19:36:10Z
806|181|Estatal Jefe de Ejecuciones Fiscales Dirección de Tránsito de Santander|01/01/1984|01/01/1985|1|NA|NA|2010-09-15T18:35:50Z|2010-09-15T18:35:50Z
807|809|Otros Servicios Nacional de Seguros Gerente Nacional de Ventas|01/01/1980|31/12/1984|1|NA|NA|2010-09-15T19:20:53Z|2010-09-15T19:20:53Z
808|809|Otros Servicios Seguros Universal Gerente Regional|01/01/1985|31/12/1990|1|NA|NA|2010-09-15T19:20:54Z|2010-09-15T19:20:54Z
809|809|Otros Servicios IDEA Gerente|01/01/1992|31/12/1993|1|NA|NA|2010-09-15T19:20:54Z|2010-09-15T19:20:54Z
810|809|Estatal Secretario de Hacienda Secretaría de Hacienda Departamental|31/12/1993|31/12/1994|1|NA|NA|2010-09-15T19:20:54Z|2010-09-15T19:20:54Z
811|809|Otros Servicios IDEA Gerente|01/01/1995|31/12/1997|1|NA|NA|2010-09-15T19:20:54Z|2010-09-15T19:20:54Z
812|811|Estatal Asesor de Despacho Gobernación de Cundinamarca|01/01/1990|31/12/1991|1|NA|NA|2010-09-15T19:24:47Z|2010-09-15T19:24:47Z
813|811|Estatal Personero Municipio de Zipaquirá|01/01/1981|31/12/1981|1|NA|NA|2010-09-15T19:24:47Z|2010-09-15T19:24:47Z
814|811|Estatal Asesor proyectos cooperación internacional Defensoría del Pueblo|01/01/1996|01/01/1996|1|NA|NA|2010-09-15T19:24:47Z|2010-09-15T19:24:47Z
815|905|Estatal Subgerente Caja de Previsión Social de Bogotá|01/01/1990|31/12/1992|1|NA|NA|2010-09-15T19:38:02Z|2010-09-15T19:38:02Z
816|905|Estatal Subdirector Acción Comunal|01/01/1980|31/12/1981|1|NA|NA|2010-09-15T19:38:02Z|2010-09-15T19:38:02Z
817|92|Estatal Gerente Programa Plan Sur Presidencia de la República|01/01/1996|31/12/1997|1|NA|NA|2010-09-15T19:42:44Z|2010-09-15T19:42:44Z
818|92|Estatal Director Dirección Nacional de Atención y Prevención de Desastres|01/01/1995|31/12/1995|1|NA|NA|2010-09-15T19:42:44Z|2010-09-15T19:42:44Z
819|92|Estatal Secretario de Gobierno Departamental Gobernación del Cauca|01/01/1990|31/12/1991|1|NA|NA|2010-09-15T19:42:44Z|2010-09-15T19:42:44Z
820|92|Otros Servicios Director Programa para el Desarrollo Microempresarial del Cauca|01/01/1988|01/01/1990|1|NA|NA|2010-09-15T19:42:44Z|2010-09-15T19:42:44Z
821|1820|Estatal Oficial mayor Rama Judicial|01/01/1975|01/01/1980|1|NA|NA|2010-09-15T20:31:15Z|2010-09-15T20:31:15Z
822|1820|Vehiculos y otros medios de transporte Abogado Expreso Palmira|01/01/1998|01/01/1999|1|NA|NA|2010-09-15T20:31:15Z|2010-09-15T20:31:15Z
823|93|Otros Servicios Gerente Cooperativa Hospitales de Antioquia|01/01/1984|01/01/1986|1|NA|NA|2010-09-15T21:04:56Z|2010-09-15T21:04:56Z
824|93|Estatal Secretario General Concejo de Medellín|01/01/1980|01/01/1982|1|NA|NA|2010-09-15T21:04:56Z|2010-09-15T21:04:56Z
825|93|Estatal Secretario general Contraloría General de Antioquia|01/01/1978|01/01/1980|1|NA|NA|2010-09-15T21:04:56Z|2010-09-15T21:04:56Z
826|93|Estatal Auditor Ministerio de Hacienda Administración de Impuestos Medellín|01/01/1972|01/01/1975|1|NA|NA|2010-09-15T21:04:56Z|2010-09-15T21:04:56Z
827|956|Estatal Secretario de gobierno Gobernación del Valle|01/01/1989|31/12/1989|1|NA|NA|2010-09-15T21:08:53Z|2010-09-15T21:08:53Z
828|956|Estatal Contralor municipal Contraloría Municipal de Cali|01/06/1988|31/12/1988|1|NA|NA|2010-09-15T21:08:53Z|2010-09-15T21:08:53Z
829|956|Estatal Secretario de Educación Gobernación del Valle|01/01/1988|01/06/1988|1|NA|NA|2010-09-15T21:08:53Z|2010-09-15T21:08:53Z
830|921|Estatal Gerente Electrificadora de Santander|01/01/1969|01/01/1978|1|NA|NA|2010-09-15T21:40:06Z|2010-09-15T21:40:06Z
831|896|Estatal Segundo secretario Embajada Paraguay Ministerio de Relaciones Exteriores|01/01/1985|31/12/1987|1|NA|NA|2010-09-16T14:52:02Z|2010-09-16T14:52:02Z
832|896|Estatal Cónsul Embajada Paraguay Ministerio de Relaciones Exteriores|01/01/1983|01/01/1985|1|NA|NA|2010-09-16T14:52:02Z|2010-09-16T14:52:02Z
833|896|Estatal Jefe escalafón y carreras docentes Ministerio de Educación|01/01/1981|01/01/1983|1|NA|NA|2010-09-16T14:52:02Z|2010-09-16T14:52:02Z
834|834|Estatal Tesorero Municipio Rionegro Antioquia|01/01/1987|31/12/1987|1|NA|NA|2010-09-16T15:01:39Z|2010-09-16T15:01:39Z
835|834|Estatal Personero delegado en lo penal Municipio Rionegro Antioquia|01/01/1985|31/12/1986|1|NA|NA|2010-09-16T15:01:39Z|2010-09-16T15:01:39Z
836|817|Estatal Embajador Plenipotenciario ONU Ministerio de Relaciones Exteriores|01/01/1988|31/12/1988|1|NA|NA|2010-09-16T15:05:14Z|2010-09-16T15:05:14Z
837|776|Estatal Director Colcultura|01/01/1990|31/12/1991|1|NA|NA|2010-09-16T15:23:24Z|2010-09-16T15:23:24Z
838|776|Otros Servicios Resurgir Director Ejecutivo|01/01/1986|31/12/1986|1|NA|NA|2010-09-16T15:23:24Z|2010-09-16T15:23:24Z
839|776|Estatal Consejero Presidencia de la República|01/01/1985|31/12/1985|1|NA|NA|2010-09-16T15:23:24Z|2010-09-16T15:23:24Z
840|776|Estatal Subgerente cultural Banco de la República|01/01/1983|01/01/1985|1|NA|NA|2010-09-16T15:23:24Z|2010-09-16T15:23:24Z
841|776|Estatal Secretario General Ministerio de Agricultura|01/01/1982|31/12/1982|1|NA|NA|2010-09-16T15:23:24Z|2010-09-16T15:23:24Z
842|766|Estatal Director General ICBF|30/11/1993|31/12/1997|1|NA|NA|2010-09-16T15:31:59Z|2010-09-16T15:31:59Z
843|766|Estatal Director Fondo de Solidaridad Presidencia de la República|01/01/1993|30/11/1993|1|NA|NA|2010-09-16T15:31:59Z|2010-09-16T15:31:59Z
844|766|Estatal Viceministro Ministerio de Educación|01/01/1991|01/01/1993|1|NA|NA|2010-09-16T15:31:59Z|2010-09-16T15:31:59Z
845|766|Estatal Jefe Unidad de Industria Departamento Nacional de Planeación|01/01/1990|01/01/1991|1|NA|NA|2010-09-16T15:31:59Z|2010-09-16T15:31:59Z
879|2080|Otros Servicios Delegado Superintendencia de Puertos Transito y Transporte|NA|NA|1|NA|NA|2011-05-24T17:27:47Z|2011-05-24T17:27:47Z
880|2080|Otros Servicios Secretario General Contraloría Municipal de Riohacha|NA|NA|1|NA|NA|2011-05-24T17:27:47Z|2011-05-24T17:27:47Z
881|2080|Otros Servicios Gerente Lotería de la Guajira|NA|NA|1|NA|NA|2011-05-24T17:27:47Z|2011-05-24T17:27:47Z
882|2500|Educacion y Conocimiento Docente Departamento del Guainía|NA|NA|1|NA|NA|2011-06-09T17:46:59Z|2011-06-09T17:46:59Z
883|2500|Estatal Secretario de Educación Departamento del Guainía|NA|NA|1|NA|NA|2011-06-09T17:46:59Z|2011-06-09T17:46:59Z
884|2500|Estatal Gobernador encargado Departamento del Guainía|NA|NA|1|NA|NA|2011-06-09T17:46:59Z|2011-06-09T17:46:59Z
885|2514|Otros Servicios Director Administrativo Comfamiliar del Putumayo|NA|05/03/2009|1|NA|NA|2011-06-21T15:35:08Z|2011-06-21T15:35:08Z
886|4993|Educacion y Conocimiento Bibliotecóloga Sindicato de Educadores de Santander SES.|01/01/1978|31/12/2003|1|NA|NA|2012-02-03T15:01:01Z|2012-02-03T15:07:28Z
887|1200|Otros Servicios Vicerrectoria Instituto para el Desarrollo del potencial Humano|NA|NA|1|NA|NA|2012-06-21T20:37:36Z|2012-06-21T20:37:36Z
888|2761|Servicios de Salud Gerente Regional EMSSANAR EPS del Régimen Subsidiado|NA|NA|1|NA|NA|2012-06-25T16:08:31Z|2012-06-25T16:08:31Z
889|2761|Servicios de Salud Gerente Regional EMSSANAR EPS del Régimen Subsidiado|NA|NA|1|NA|NA|2012-06-25T16:08:31Z|2012-06-25T16:08:31Z
890|106|Estatal JEFE SECCION TECNICA FONDO ROTATORIO VALORIZACION MUNICIPAL|19/07/1973|31/12/1977|1|NA|NA|2012-06-29T15:58:10Z|2012-06-29T15:58:10Z
891|106|Estatal SECRETARIO DE URBANISMO Y PLANEACION SECRETARIA DE URBANISMO MUNICIPAL|24/09/1982|22/12/1983|1|NA|NA|2012-06-29T15:58:10Z|2012-06-29T15:58:10Z
893|1260|Educacion y Conocimiento Educadora|NA|NA|1|NA|NA|2012-08-02T20:31:56Z|2012-08-02T20:31:56Z
894|35|Educacion y Conocimiento Profesor Universidad Pedagógica y Tecnológica de Colombia UPTC de Sogamoso (Boyacá)|NA|NA|1|NA|NA|2012-09-04T17:38:00Z|2012-09-04T17:38:00Z
895|35|Minerales Sub-Secretario de Minas y Energía Departamento de Boyacá|NA|NA|1|NA|NA|2012-09-04T17:38:00Z|2012-09-04T17:38:00Z
896|2502|Telecomunicaciones Coordinador Regional de Asuntos de Television por Suscripcion TELMEX|03/07/2007|31/12/2009|1|NA|NA|2013-10-21T22:15:25Z|2013-10-21T22:15:25Z
897|2502|Telecomunicaciones Secretario General Superview S.A.|03/10/2005|30/04/2007|1|NA|NA|2013-10-21T22:15:26Z|2013-10-21T22:15:26Z
898|7332|Asesor para la reforma constitucional 1991 Gobierno Nacional|15/07/1990|30/06/1991|1|NA|NA|2013-12-16T16:47:51Z|2013-12-16T16:47:51Z
899|7332|Magistrado Auxiliar Corte Constitucional|12/12/1991|31/01/1996|1|NA|NA|2013-12-16T16:47:51Z|2013-12-16T16:47:51Z
900|7332|Profesor de Derecho Universidad de los Andes|01/08/1988|30/11/1995|1|NA|NA|2013-12-16T16:47:51Z|2013-12-16T16:47:51Z
901|7332|Magistrado Auxiliar de la Corte Constitucional|01/03/2001|13/01/2004|1|NA|NA|2013-12-16T16:47:51Z|2013-12-16T16:47:51Z
902|7332|Profesor de Derecho Universidad Nacional de Colombia|15/02/2005|18/10/2007|1|NA|NA|2013-12-16T16:47:51Z|2013-12-16T16:47:51Z
903|7332|Profesor de Derecho Universidad Externado de Colombia|15/02/2005|30/01/2006|1|NA|NA|2013-12-16T16:47:51Z|2013-12-16T16:47:51Z
904|7332|Profesor de Filosofía Universidad de los Andes|17/01/2005|16/12/2013|1|NA|NA|2013-12-16T16:47:51Z|2013-12-16T16:47:51Z
905|7323|Director Socio SI Consulting|01/07/2009|16/12/2013|1|NA|NA|2013-12-16T17:22:45Z|2013-12-16T17:22:45Z
906|7323|Gerente Responsabilidad Social ANDI|15/01/2006|15/12/2008|1|NA|NA|2013-12-16T17:22:45Z|2013-12-16T17:22:45Z
907|7323|Gerente ANDI Bogota - Cundinamarca|15/01/2002|15/12/2006|1|NA|NA|2013-12-16T17:22:45Z|2013-12-16T17:22:45Z
908|7570|Director de los Municipios Asociados del Valle del Aburrá|02/04/2004|26/10/2006|1|NA|NA|2013-12-20T16:03:41Z|2013-12-20T16:03:41Z
909|7570|Abogado Asesor de la Contraloría General de Antioquia|03/05/1999|12/06/2000|1|NA|NA|2013-12-20T16:03:41Z|2013-12-20T16:03:41Z
910|7320|Fundador Fundación Yo Amo Respeto y Cuido|01/02/2013|NA|1|NA|NA|2014-01-08T00:32:50Z|2014-01-08T00:32:50Z
911|7320|vicepresidente de mercadeo Organización Santa María|16/02/2008|31/01/2013|1|NA|NA|2014-01-08T00:32:50Z|2014-01-08T00:32:50Z
912|7320|vicepresidente de mercadeo Grupo 55|01/01/2006|15/02/2008|1|NA|NA|2014-01-08T00:32:50Z|2014-01-08T00:32:50Z
913|7320|Fellowship MacDonald Hotels|01/01/2004|31/12/2005|1|NA|NA|2014-01-08T00:32:50Z|2014-01-08T00:32:50Z
914|7696|Ingenieria y Servicios de Construccion Consultora en Relaciones Interinstitucionales y Seguridad Fundación Bacata|01/11/2011|14/01/2014|1|NA|NA|2014-01-08T00:32:50Z|2014-01-14T20:46:03Z
915|7785|Universidad de San Buenaventura|15/07/2011|15/12/2013|1|NA|NA|2014-01-16T03:14:39Z|2014-01-16T03:14:39Z
916|7785|Universidad Javeriana|13/01/1999|15/12/2012|1|NA|NA|2014-01-16T03:14:39Z|2014-01-16T03:14:39Z
917|7470|Director del Departamento Administrativo del Medio ambiente -DAMA- Gobernación del Antioquia|NA|NA|1|NA|NA|2014-01-16T23:35:00Z|2014-01-16T23:35:00Z
918|7470|Presidente del Consejo Directivo de CORANTIOQUIA y CORNARE.|NA|NA|1|NA|NA|2014-01-16T23:35:00Z|2014-01-16T23:35:00Z
919|7470|Docente Universitario.|NA|NA|1|NA|NA|2014-01-16T23:35:00Z|2014-01-16T23:35:00Z
920|7679|Integrante del Colectivo de Abogados José Alvear Restrepo Uribe|30/11/1990|30/11/2013|1|NA|NA|2014-01-17T16:51:59Z|2014-01-17T16:51:59Z
486|209|Otros Servicios Secretario de Minas de Antioquia Caprecom|01/02/1993|31/12/1994|1|NA|NA|2010-01-25T20:34:45Z|2014-01-17T20:06:56Z
487|209|Estatal Director Regional CAPRECOM Alcaldía de Medellín|01/03/1992|31/10/1992|1|NA|NA|2010-01-25T20:34:45Z|2014-01-17T20:06:56Z
488|209|Estatal Secretario de Gobierno de Medellín Gobernación de Antioquia|01/06/1988|31/05/1990|1|NA|NA|2010-01-25T20:34:45Z|2014-01-17T20:06:56Z
921|7722|Fundadora y  Directora Ejecutiva de Alisos Alianzas para la Sostenibilidad|01/02/2010|31/12/2013|1|NA|NA|2014-01-17T19:28:23Z|2014-01-17T20:33:39Z
922|7722|Representante Fundación AVINA en Colombia|01/10/2005|28/02/2010|1|NA|NA|2014-01-17T20:33:39Z|2014-01-17T20:33:39Z
923|7722|Directora Dirección de Responsabilidad Social de la Casa Editorial El Tiempo|01/10/1997|31/10/2005|1|NA|NA|2014-01-17T20:33:39Z|2014-01-17T20:33:39Z
924|7722|Coordinadora Proyecto Cartagena Convida. Conservation International|01/01/1995|31/12/1997|1|NA|NA|2014-01-17T20:33:39Z|2014-01-17T20:33:39Z
925|7723|gerente de empresa de confeccion|NA|NA|1|NA|NA|2014-01-17T22:19:50Z|2014-01-17T22:19:50Z
926|7723|asesor agricola|NA|NA|1|NA|NA|2014-01-17T22:19:50Z|2014-01-17T22:19:50Z
927|7750|Director de Cooperacion Internacional enla Defensoria del Pueblo|NA|NA|1|NA|NA|2014-01-17T22:45:09Z|2014-01-17T22:45:09Z
928|7750|Defensor del Pueblo de Nariño|NA|NA|1|NA|NA|2014-01-17T22:45:09Z|2014-01-17T22:45:09Z
929|7750|Profesor Universitario|NA|NA|1|NA|NA|2014-01-17T22:45:09Z|2014-01-17T22:45:09Z
930|7685|Otros Servicios Inclusor Social Asociación de Integración Comunitaria –ASOINCO-|01/06/2012|31/10/2012|1|NA|NA|2014-01-18T14:22:53Z|2014-01-18T14:22:53Z
931|7685|Otros Servicios Co-Investigagor Asociación para el Desarrollo y la Participación –ASODA-.|15/01/2011|15/05/2011|1|NA|NA|2014-01-18T14:35:43Z|2014-01-18T14:35:43Z
932|7685|Estatal Profesional Social Dirección Territorial Amazonia –DTAM- Unidad Administrativa Especial del Sistema de Parques Nacionales Naturales de Colombia –UAESPNN-|14/01/2010|13/12/2010|1|NA|NA|2014-01-18T14:37:42Z|2014-01-18T14:37:42Z
933|7685|Estatal Asesor investigador Centro Alternativo de Investigación y Protección de los Derechos Fundamentales en Colombia –CINPRODEC-|19/04/2009|18/07/2009|1|NA|NA|2014-01-18T14:40:32Z|2014-01-18T14:40:32Z
934|7685|Estatal Coordinador Local Participación y Redes Sociales Secretaria Distrital de Integración Social SDIS|20/05/2008|26/02/2009|1|NA|NA|2014-01-18T14:42:19Z|2014-01-18T14:42:19Z
935|7685|Estatal Tejedor Formador Secretaria Distrital de Integración Social SDIS|06/12/2006|20/04/2008|1|NA|NA|2014-01-18T14:44:31Z|2014-01-18T14:44:31Z
936|7685|Otros Servicios Asesor investigador Corporación de Servicios Profesionales Comunitarios –SEMBRAR|01/08/2004|20/12/2005|1|NA|NA|2014-01-18T14:46:32Z|2014-01-18T14:46:32Z
937|7685|Estatal Operador en Calle Proyecto Misión Bogotá Alcaldía Mayor de Bogotá.|12/12/2002|20/07/2004|1|NA|NA|2014-01-18T14:48:57Z|2014-01-18T14:48:57Z
938|7685|Otros Servicios Escritor publico Centro de Investigación y Educación Popular –CINEP-|01/04/2003|30/03/2004|1|NA|NA|2014-01-18T14:52:02Z|2014-01-18T14:52:02Z
939|2305|ALCALDESA LOCAL DE CHAPINERO|11/01/2005|10/12/2008|1|NA|NA|2014-01-19T07:03:07Z|2014-01-19T07:03:07Z
940|206|personero distrital de cartagena|01/01/1998|01/01/2001|1|NA|NA|2014-01-21T20:20:10Z|2014-01-21T20:20:10Z
941|206|secretario superintendencia de subsidio familiar|01/01/2001|01/05/2002|1|NA|NA|2014-01-21T20:20:10Z|2014-01-21T20:20:10Z
942|7774|Asesora en el Congreso de la República|12/04/1998|10/04/2000|1|NA|NA|2014-01-22T00:28:14Z|2014-01-22T00:28:14Z
943|7774|Asesora del Director de la CAR|05/05/2001|03/03/2002|1|NA|NA|2014-01-22T00:28:14Z|2014-01-22T00:28:14Z
944|7774|Secretaria de Agricultura|01/01/2004|20/04/2013|1|NA|NA|2014-01-22T00:28:14Z|2014-01-22T00:28:14Z
945|7774|Asesora del despacho del Gobernador de Cundinamarca|02/02/2008|21/01/2012|1|NA|NA|2014-01-22T00:28:14Z|2014-01-22T00:28:14Z
